route_id,date,weekday,week_number,driver_id,origin_barrio,lat_origin,lon_origin,barrios_recorridos,tipo_vehiculo,vehicle_capacity_m3,volumen_cargado_m3,carga_pct,n_paradas,n_paquetes,cliente_top_count,km_total,desviacion_km,velocidad_media_kmh,duracion_min,tiempo_conduccion_min,tiempo_paradas_min,tiempo_espera_deposito_min,tiempo_carga_min,n_incidentes,motivo_incidente,paquetes_no_entregados,porcentaje_entregas_exitosas,prioridad,entregas_retrasadas,clima,turno,estado_ruta,notas_logisticas,costo_est_operativo,eficiencia_carga_pct,eficiencia_tiempo_pct,costo_por_km,costo_por_paquete
2411,2025-04-29,1,17,3,Tolosa,-34.922747,-57.954583,Tolosa; La Plata,Furgoneta,8,7.33,91.6,93,108,9,31.4,1.41,13.85,268,136,132,15,11,0,,0,100.0,alta,0,Lluvia ligera,mañana,completa_ok,,33.59,91.625,50.74626865671642,1.0697452229299365,0.3110185185185185
2412,2025-08-12,1,32,6,City Bell,-34.874536,-57.982545,City Bell; Joaquin Gorina,Camion 3.5t,18,7.96,44.2,76,91,10,16.0,1.74,155.14,184,7,198,3,26,0,,0,100.0,alta,0,Nublado,mañana,completa_ok,,26.75,44.22222222222222,3.804347826086957,1.671875,0.29395604395604397
2413,2025-07-13,6,28,1,Ringuelet,-34.942987,-57.928344,Ringuelet; Manuel B. Gonnet,Furgoneta,8,7.17,89.6,79,93,5,12.7,0.0,152.4,214,5,220,2,20,0,,0,100.0,baja,0,Lluvia ligera,mañana,completa_ok,,27.18,89.625,2.336448598130841,2.1401574803149606,0.292258064516129
2414,2025-06-26,3,25,5,Joaquin Gorina,-34.870699,-57.940717,Joaquin Gorina; Gonnet; Manuel B. Gonnet,Furgoneta,8,5.96,74.5,85,97,6,25.5,1.19,10.27,293,149,144,8,24,0,,0,100.0,baja,1,Despejado,mañana,con_incidente,,35.39,74.5,50.85324232081911,1.387843137254902,0.3648453608247423
2415,2025-06-09,0,23,2,Abasto,-34.819667,-57.924739,Abasto; Lisandro Olmos,Camioneta,13,7.63,58.7,71,83,5,27.4,1.82,25.69,197,64,133,1,31,0,,3,96.39,media,1,Despejado,mañana,parcial,Reintentar mañana,24.69,58.692307692307686,32.48730964467005,0.901094890510949,0.2974698795180723
2416,2025-03-21,4,11,2,Ringuelet,-34.946731,-57.933564,Ringuelet,Camion 3.5t,18,3.08,17.1,88,105,4,26.8,0.0,9.61,279,173,157,6,19,0,,0,100.0,baja,1,Despejado,mañana,con_incidente,,39.18,17.11111111111111,62.00716845878136,1.4619402985074625,0.37314285714285716
2417,2025-12-13,5,49,4,Los Hornos,-34.921002,-57.993726,Los Hornos; Melchor Romero; Lisandro Olmos,Furgoneta,8,7.84,98.0,79,88,8,24.8,0.0,14.45,311,103,208,16,24,0,,0,100.0,media,1,Despejado,mañana,con_incidente,,39.23,98.0,33.11897106109325,1.5818548387096774,0.4457954545454545
2418,2025-12-29,0,52,3,Ringuelet,-34.948715,-57.928298,Ringuelet; Gonnet,Camioneta,13,3.25,25.0,82,98,6,30.3,0.0,16.83,330,108,222,0,35,0,,2,97.96,media,1,Despejado,mañana,parcial,Devolver a depósito,38.99,25.0,32.72727272727273,1.286798679867987,0.39785714285714285
2419,2025-03-05,2,9,6,La Plata,-34.920705,-57.950554,La Plata; Centro,Camion 3.5t,18,8.97,49.8,81,93,6,26.3,0.23,8.48,351,186,165,10,8,0,,0,100.0,media,1,Nublado,mañana,con_incidente,,44.5,49.833333333333336,52.991452991452995,1.6920152091254752,0.478494623655914
2420,2025-04-17,3,15,6,City Bell,-34.873943,-57.978289,City Bell; Manuel B. Gonnet,Camion 3.5t,18,5.82,32.3,72,87,7,23.8,1.22,11.9,216,120,96,24,23,0,,0,100.0,media,0,Nublado,mañana,completa_ok,,29.12,32.333333333333336,55.55555555555556,1.223529411764706,0.33471264367816095
2421,2025-07-20,6,29,7,Villa Elvira,-34.8905,-57.955417,Villa Elvira; Los Hornos,Camioneta,13,5.31,40.8,95,115,4,38.8,0.7,14.64,339,159,180,9,14,0,,0,100.0,media,0,Despejado,mañana,con_incidente,,42.82,40.84615384615384,46.902654867256636,1.1036082474226805,0.37234782608695655
2422,2025-09-19,4,37,1,City Bell,-34.871239,-57.976703,City Bell,Camion 3.5t,18,6.69,37.2,87,101,11,19.5,0.13,8.8,275,133,142,6,29,0,,0,100.0,alta,0,Despejado,mañana,con_incidente,,33.07,37.16666666666667,48.36363636363637,1.695897435897436,0.32742574257425744
2423,2025-10-02,3,39,2,Melchor Romero,-34.949247,-57.971545,Melchor Romero; Lisandro Olmos,Furgoneta,8,5.64,70.5,82,96,11,20.8,0.49,9.31,272,134,138,5,32,0,,0,100.0,media,1,Despejado,mañana,con_incidente,,35.27,70.5,49.26470588235294,1.695673076923077,0.36739583333333337
2424,2025-11-26,2,47,1,La Plata,-34.919174,-57.950058,La Plata; Centro,Furgoneta,8,4.78,59.8,73,89,6,14.6,1.74,9.32,240,94,136,3,30,1,Clima,1,98.88,media,1,Nublado,mañana,con_incidente,Entrega parcial,31.38,59.75,39.166666666666664,2.149315068493151,0.35258426966292133
2425,2025-09-21,6,38,5,Abasto,-34.823346,-57.918362,Abasto; Lisandro Olmos,Furgoneta,8,7.84,98.0,73,84,8,21.8,1.27,7.6,275,172,103,7,21,0,,3,96.43,media,1,Despejado,mañana,parcial,Devolver a depósito,35.1,98.0,62.54545454545455,1.610091743119266,0.41785714285714287
2426,2025-04-29,1,17,6,City Bell,-34.86963,-57.975236,City Bell; Villa Elvira,Camioneta,13,8.3,63.8,71,78,4,25.7,3.22,20.03,198,77,121,0,28,0,,1,98.72,media,1,Despejado,mañana,parcial,Devolver a depósito,26.07,63.846153846153854,38.88888888888889,1.014396887159533,0.3342307692307692
2427,2025-04-26,5,16,5,Villa Elvira,-34.891952,-57.950375,Villa Elvira; Villa Montoro,Camioneta,13,3.95,30.4,98,112,7,51.5,0.0,13.49,393,229,164,1,32,0,,1,99.11,baja,1,Despejado,mañana,parcial,Reintentar mañana,48.73,30.384615384615387,58.269720101781175,0.9462135922330096,0.4350892857142857
2428,2025-05-31,5,21,4,Melchor Romero,-34.946408,-57.978933,Melchor Romero; Lisandro Olmos,Camioneta,13,6.19,47.6,74,87,6,18.8,2.02,15.04,175,75,100,5,19,0,,0,100.0,baja,0,Nublado,mañana,completa_ok,,23.77,47.61538461538462,42.857142857142854,1.2643617021276594,0.2732183908045977
2429,2025-04-17,3,15,1,La Plata,-34.917707,-57.950243,La Plata; Los Hornos,Furgoneta,8,7.84,98.0,70,82,8,17.9,0.0,11.43,237,94,143,13,28,0,,1,98.78,media,1,Despejado,mañana,parcial,Entrega parcial,30.42,98.0,39.66244725738397,1.6994413407821232,0.37097560975609756
2430,2025-03-03,0,9,6,Los Hornos,-34.919176,-57.987978,Los Hornos; Villa Elvira,Furgoneta,8,7.36,92.0,76,90,8,19.6,0.0,6.92,261,170,91,11,36,0,,0,100.0,alta,1,Tormenta,mañana,con_incidente,,30.73,92.0,65.13409961685824,1.5678571428571428,0.34144444444444444
2431,2025-07-09,2,27,5,El Carmen,-34.842347,-57.902443,El Carmen; Berisso,Furgoneta,8,6.02,75.2,79,91,8,26.7,0.0,18.08,300,79,155,8,24,0,,4,95.6,media,1,Despejado,mañana,parcial,Entrega parcial,31.34,75.25,26.333333333333332,1.1737827715355806,0.3443956043956044
2432,2025-11-06,3,44,4,Tolosa,-34.923532,-57.94779,Tolosa; Manuel B. Gonnet; Ringuelet,Camioneta,13,6.96,53.5,74,80,12,22.0,1.83,7.37,247,202,90,18,39,0,,0,100.0,media,1,Nublado,mañana,con_incidente,,34.73,53.53846153846153,81.78137651821862,1.5786363636363634,0.434125
2433,2025-10-19,6,42,2,Melchor Romero,-34.950954,-57.979884,Melchor Romero; Joaquin Gorina,Furgoneta,8,7.35,91.9,81,97,2,23.5,0.0,7.23,315,195,120,1,29,0,,0,100.0,media,1,Lluvia ligera,mañana,con_incidente,,38.5,91.875,61.904761904761905,1.6382978723404256,0.39690721649484534
2434,2025-01-02,3,0,3,Ringuelet,-34.950645,-57.933007,Ringuelet; Manuel B. Gonnet,Camioneta,13,5.98,46.0,68,78,7,20.1,0.63,10.58,207,114,93,7,25,0,,1,98.72,media,1,Despejado,mañana,parcial,Reintentar mañana,26.72,46.0,55.072463768115945,1.3293532338308456,0.3425641025641025
2435,2025-09-26,4,38,5,Ringuelet,-34.946432,-57.932929,Ringuelet; Manuel B. Gonnet,Camioneta,13,8.36,64.3,92,107,9,22.8,0.47,10.9,211,136,111,3,19,0,,0,100.0,media,1,Despejado,mañana,parcial,Entrega parcial,32.29,64.30769230769229,64.45497630331754,1.4162280701754386,0.30177570093457945
2436,2025-01-16,3,2,6,El Carmen,-34.843346,-57.899958,El Carmen; Berisso,Camioneta,13,8.55,65.8,101,120,2,40.2,0.56,13.78,365,175,190,4,14,0,,0,100.0,alta,0,Nublado,mañana,con_incidente,,45.92,65.76923076923077,47.94520547945205,1.1422885572139303,0.38266666666666665
2437,2025-07-23,2,29,5,Ringuelet,-34.950392,-57.930549,Ringuelet; Tolosa,Camioneta,13,8.68,66.8,70,82,3,6.3,3.07,15.12,191,25,166,3,25,0,,1,98.78,baja,1,Nublado,mañana,parcial,Contactar cliente,22.17,66.76923076923077,13.089005235602095,3.5190476190476194,0.2703658536585366
2438,2025-06-17,1,24,3,City Bell,-34.873952,-57.98501,City Bell; Lisandro Olmos; Abasto,Furgoneta,8,4.3,53.8,75,86,6,17.0,1.57,15.45,222,66,156,5,31,0,,0,100.0,media,0,Lluvia ligera,mañana,completa_ok,,28.07,53.75,29.72972972972973,1.6511764705882352,0.32639534883720933
2439,2025-08-11,0,32,5,El Carmen,-34.841932,-57.902123,El Carmen; Berisso,Camioneta,13,5.7,43.8,67,78,12,24.6,0.75,25.02,202,59,143,2,31,0,,1,98.72,baja,1,Despejado,mañana,parcial,Contactar cliente,27.92,43.84615384615385,29.207920792079207,1.134959349593496,0.35794871794871796
2440,2025-06-30,0,26,3,City Bell,-34.872486,-57.982111,City Bell; Joaquin Gorina; Gonnet,Camioneta,13,11.81,90.8,87,100,6,30.0,0.7,8.5,278,218,109,25,13,0,,0,100.0,media,1,Despejado,mañana,con_incidente,,39.92,90.84615384615385,78.41726618705036,1.3306666666666667,0.3992
2441,2025-05-11,6,19,6,Tolosa,-34.923565,-57.954023,Tolosa; La Plata,Furgoneta,8,7.33,91.6,73,84,5,15.4,0.33,184.8,153,5,170,22,13,0,,1,98.81,media,1,Despejado,mañana,parcial,Contactar cliente,18.54,91.625,3.2679738562091507,1.2038961038961038,0.2207142857142857
2442,2025-07-26,5,29,5,Tolosa,-34.925265,-57.942816,Tolosa; Lisandro Olmos,Furgoneta,8,7.84,98.0,67,83,6,15.2,2.03,6.66,226,137,89,4,20,0,,1,98.8,baja,1,Tormenta,mañana,parcial,Devolver a depósito,27.49,98.0,60.61946902654868,1.8085526315789473,0.33120481927710843
2443,2025-06-25,2,25,1,Los Hornos,-34.914319,-57.997043,Los Hornos; Melchor Romero,Camioneta,13,8.17,62.8,76,90,1,26.0,0.07,11.3,271,138,133,4,31,0,,0,100.0,baja,1,Viento fuerte,mañana,con_incidente,,34.69,62.84615384615384,50.92250922509225,1.334230769230769,0.3854444444444444
2444,2025-04-14,0,15,3,Tolosa,-34.927256,-57.949654,Tolosa; Manuel B. Gonnet; City Bell,Camioneta,13,7.29,56.1,72,86,8,28.9,1.46,38.53,200,45,155,4,26,0,,0,100.0,media,0,Despejado,mañana,completa_ok,,26.4,56.07692307692308,22.5,0.9134948096885813,0.3069767441860465
2445,2025-03-03,0,9,5,Ringuelet,-34.946982,-57.930106,Ringuelet; Gonnet,Furgoneta,8,6.15,76.9,82,95,5,18.4,0.0,240.0,193,5,212,10,25,0,,0,100.0,alta,0,Despejado,mañana,completa_ok,,25.64,76.875,2.5906735751295336,1.3934782608695653,0.26989473684210524
2446,2025-07-01,1,26,2,Abasto,-34.823978,-57.918167,Abasto; El Peligro,Furgoneta,8,5.1,63.7,69,80,5,25.9,2.38,12.53,259,124,135,5,45,0,,0,100.0,alta,1,Lluvia ligera,mañana,con_incidente,,34.54,63.74999999999999,47.87644787644788,1.3335907335907335,0.43174999999999997
2447,2025-11-25,1,47,6,Melchor Romero,-34.94625,-57.979585,Melchor Romero; Los Hornos,Camioneta,13,8.81,67.8,77,89,5,25.0,0.0,11.72,297,128,169,10,30,0,,0,100.0,baja,1,Despejado,mañana,con_incidente,,38.04,67.76923076923077,43.09764309764309,1.5216,0.42741573033707864
2448,2025-11-03,0,44,4,La Plata,-34.922557,-57.954451,La Plata; Centro; Berisso,Camion 3.5t,18,6.26,34.8,79,90,7,23.9,1.53,15.15,252,101,168,2,17,0,,0,100.0,baja,1,Nublado,mañana,parcial,Devolver a depósito,32.96,34.77777777777777,40.07936507936508,1.37907949790795,0.3662222222222222
2449,2025-12-22,0,51,7,Gonnet,-34.92812,-57.922895,Gonnet; Manuel B. Gonnet; City Bell,Furgoneta,8,6.26,78.2,90,107,7,25.7,0.0,29.65,280,52,218,3,17,1,Cliente ausente,0,100.0,baja,0,Nublado,mañana,con_incidente,Retraso por tráfico,34.81,78.25,18.571428571428573,1.3544747081712063,0.32532710280373833
2450,2025-07-09,2,27,4,Gonnet,-34.927207,-57.924823,Gonnet; Ringuelet,Furgoneta,8,7.84,98.0,67,73,9,10.1,0.0,10.27,245,59,186,30,19,0,,0,100.0,media,1,Lluvia ligera,mañana,con_incidente,,30.41,98.0,24.081632653061224,3.010891089108911,0.41657534246575345
2451,2025-06-12,3,23,4,Villa Elisa,-34.917282,-57.982209,Villa Elisa; City Bell,Furgoneta,8,7.84,98.0,90,101,6,32.4,1.14,88.36,253,22,231,7,20,0,,0,100.0,baja,0,Nublado,mañana,completa_ok,,34.29,98.0,8.695652173913043,1.0583333333333333,0.3395049504950495
2452,2025-08-22,4,33,6,Abasto,-34.820863,-57.911343,Abasto,Furgoneta,8,7.84,98.0,70,82,7,35.3,1.1,27.51,221,77,144,17,23,0,,0,100.0,baja,0,Despejado,mañana,completa_ok,,27.43,98.0,34.841628959276015,0.7770538243626063,0.33451219512195124
2453,2025-04-04,4,13,2,Berisso,-34.858925,-57.871117,Berisso; El Carmen,Furgoneta,8,2.97,37.1,83,96,7,28.3,0.0,9.18,302,185,107,12,37,1,Fallo mecánico,2,97.92,media,1,Viento fuerte,mañana,con_incidente,Contactar cliente,38.14,37.125,61.258278145695364,1.347703180212014,0.39729166666666665
2454,2025-10-31,4,43,6,Ringuelet,-34.950479,-57.92998,Ringuelet; Tolosa; La Plata,Furgoneta,8,5.18,64.8,85,102,10,38.1,0.0,15.66,310,146,164,5,28,0,,0,100.0,alta,0,Despejado,mañana,completa_ok,,39.49,64.75,47.096774193548384,1.036482939632546,0.3871568627450981
2455,2025-10-15,2,41,2,Gonnet,-34.930883,-57.918596,Gonnet; Ringuelet,Camioneta,13,4.59,35.3,86,98,7,29.8,0.3,16.25,347,110,237,8,13,0,,0,100.0,media,1,Lluvia ligera,mañana,con_incidente,,43.11,35.30769230769231,31.70028818443804,1.4466442953020133,0.43989795918367347
2456,2025-12-14,6,50,3,Melchor Romero,-34.952879,-57.987365,Melchor Romero; Lisandro Olmos,Furgoneta,8,7.84,98.0,87,95,7,40.4,0.0,242.4,249,10,239,0,16,0,,0,100.0,media,0,Viento fuerte,mañana,completa_ok,,34.71,98.0,4.016064257028113,0.8591584158415843,0.36536842105263156
2457,2025-11-24,0,47,3,Villa Elvira,-34.894684,-57.950484,Villa Elvira; Los Hornos; La Plata,Camioneta,13,9.02,69.4,73,86,8,15.6,0.0,187.2,187,5,196,13,22,0,,0,100.0,alta,0,Despejado,mañana,completa_ok,,25.53,69.38461538461537,2.6737967914438503,1.6365384615384617,0.29686046511627906
2458,2025-04-10,3,14,7,La Plata,-34.923998,-57.958182,La Plata; Joaquin Gorina,Furgoneta,8,7.84,98.0,71,76,6,24.2,0.5,8.54,236,182,95,3,15,0,,0,100.0,baja,1,Despejado,mañana,con_incidente,,33.12,98.0,77.11864406779661,1.368595041322314,0.4357894736842105
2459,2025-02-25,1,8,6,Berisso,-34.858279,-57.874085,Berisso; Villa Argüello,Furgoneta,8,4.15,51.9,69,84,7,29.2,1.85,56.52,190,31,159,0,27,0,,1,98.81,media,1,Despejado,mañana,parcial,Entrega parcial,25.66,51.87500000000001,16.315789473684212,0.8787671232876713,0.30547619047619046
2460,2025-02-13,3,6,4,Los Hornos,-34.916053,-57.988969,Los Hornos; La Plata,Furgoneta,8,5.21,65.1,73,85,1,20.1,2.05,40.2,220,30,190,3,26,0,,1,98.82,alta,1,Despejado,mañana,parcial,Contactar cliente,29.05,65.125,13.636363636363635,1.445273631840796,0.34176470588235297
2461,2025-08-26,1,34,3,Tolosa,-34.921055,-57.954002,Tolosa,Furgoneta,8,2.77,34.6,81,96,7,21.7,0.18,37.3,183,37,180,5,36,0,,0,100.0,media,1,Nublado,mañana,parcial,Entrega parcial,28.93,34.625,20.21857923497268,1.3331797235023042,0.30135416666666665
2462,2025-11-06,3,44,2,Abasto,-34.817498,-57.915831,Abasto; Lisandro Olmos,Camioneta,13,8.33,64.1,78,95,9,41.0,1.93,47.31,223,52,171,6,12,0,,0,100.0,baja,0,Despejado,mañana,completa_ok,,28.5,64.07692307692308,23.318385650224215,0.6951219512195121,0.3
2463,2025-01-27,0,4,6,El Peligro,-34.835363,-57.909281,El Peligro; Manuel B. Gonnet,Furgoneta,8,3.89,48.6,64,75,5,22.6,0.0,10.27,234,132,102,13,16,0,,0,100.0,media,1,Tormenta,mañana,con_incidente,,28.48,48.625,56.41025641025641,1.2601769911504423,0.3797333333333333
2464,2025-11-24,0,47,4,La Plata,-34.921303,-57.953962,La Plata; Tolosa,Camioneta,13,9.89,76.1,86,104,4,20.8,0.98,19.5,296,64,222,1,23,1,Tráfico,1,99.04,baja,1,Nublado,mañana,con_incidente,Contactar cliente,38.25,76.07692307692308,21.62162162162162,1.8389423076923077,0.36778846153846156
2465,2025-07-25,4,29,6,Berisso,-34.857195,-57.875557,Berisso; Lisandro Olmos; Abasto,Furgoneta,8,6.53,81.6,69,82,4,29.7,0.85,19.16,279,93,186,8,15,0,,0,100.0,media,1,Despejado,mañana,con_incidente,,34.68,81.625,33.33333333333333,1.1676767676767676,0.42292682926829267
2466,2025-02-14,4,6,2,Berisso,-34.853072,-57.873797,Berisso; Tolosa,Camioneta,13,8.29,63.8,94,108,8,37.4,2.92,20.04,286,112,174,10,21,0,,1,99.07,media,1,Tormenta,mañana,parcial,Devolver a depósito,35.92,63.76923076923077,39.16083916083916,0.9604278074866311,0.3325925925925926
2467,2025-07-21,0,29,1,City Bell,-34.873604,-57.979492,City Bell; Gonnet; Ringuelet; Manuel B. Gonnet,Furgoneta,8,7.84,98.0,88,100,7,32.9,1.21,14.51,326,136,190,10,21,0,,0,100.0,alta,1,Despejado,mañana,con_incidente,,41.36,98.0,41.717791411042946,1.2571428571428571,0.41359999999999997
2468,2025-02-15,5,6,3,Ringuelet,-34.947803,-57.926682,Ringuelet; Gonnet; Manuel B. Gonnet; City Bell,Furgoneta,8,5.24,65.5,82,98,13,18.2,0.67,8.74,226,125,101,4,12,0,,0,100.0,alta,0,Despejado,mañana,completa_ok,,29.76,65.5,55.309734513274336,1.6351648351648354,0.30367346938775513
2469,2025-11-07,4,44,7,Los Hornos,-34.915626,-57.988836,Los Hornos; Melchor Romero,Furgoneta,8,6.34,79.2,73,87,0,27.8,1.78,14.02,256,119,137,1,29,0,,0,100.0,baja,0,Despejado,mañana,con_incidente,,31.56,79.25,46.484375,1.135251798561151,0.36275862068965514
2470,2025-06-29,6,26,4,El Peligro,-34.828206,-57.90438,El Peligro,Camioneta,13,9.48,72.9,76,88,6,18.8,1.92,20.89,183,54,129,4,21,0,,0,100.0,baja,0,Lluvia ligera,mañana,completa_ok,,22.77,72.92307692307692,29.508196721311474,1.2111702127659574,0.25875
2471,2025-12-10,2,49,2,City Bell,-34.873824,-57.984371,City Bell; Joaquin Gorina; Gonnet,Camioneta,13,5.67,43.6,79,99,7,9.3,0.0,19.93,186,28,158,17,13,0,,0,100.0,alta,0,Nublado,mañana,completa_ok,,22.4,43.61538461538462,15.053763440860216,2.408602150537634,0.22626262626262625
2472,2025-06-19,3,24,5,El Peligro,-34.8324,-57.912948,El Peligro; Abasto,Furgoneta,8,7.84,98.0,72,89,3,34.3,2.18,9.11,321,226,95,10,29,0,,1,98.88,baja,1,Lluvia ligera,mañana,parcial,Reintentar mañana,38.83,98.0,70.40498442367601,1.132069970845481,0.4362921348314607
2473,2025-12-22,0,51,6,Tolosa,-34.924924,-57.955049,Tolosa; Manuel B. Gonnet; City Bell,Furgoneta,8,6.5,81.2,81,94,8,29.4,0.12,17.17,247,108,182,6,31,0,,0,100.0,baja,0,Despejado,mañana,con_incidente,,38.44,81.25,43.7246963562753,1.307482993197279,0.40893617021276596
2474,2025-01-10,4,1,4,Los Hornos,-34.920229,-57.993497,Los Hornos; Lisandro Olmos; Abasto,Camioneta,13,8.86,68.2,78,88,4,24.6,2.67,28.94,224,51,173,0,39,0,,0,100.0,media,0,Nublado,mañana,completa_ok,,28.25,68.15384615384616,22.767857142857142,1.1483739837398372,0.3210227272727273
2475,2025-10-31,4,43,4,Lisandro Olmos,-34.803476,-57.898809,Lisandro Olmos; Abasto; Manuel B. Gonnet,Camioneta,13,7.28,56.0,90,110,2,29.8,0.42,357.6,231,5,236,2,34,0,,0,100.0,baja,0,Nublado,mañana,completa_ok,,29.18,56.00000000000001,2.1645021645021645,0.9791946308724832,0.26527272727272727
2476,2025-04-01,1,13,2,El Carmen,-34.841622,-57.904891,El Carmen; Berisso,Camioneta,13,6.13,47.2,79,98,4,37.4,3.26,21.79,257,103,154,1,22,0,,1,98.98,media,1,Despejado,mañana,parcial,Entrega parcial,33.94,47.15384615384615,40.07782101167315,0.9074866310160428,0.3463265306122449
2477,2025-07-16,2,28,7,Villa Elisa,-34.912391,-57.981711,Villa Elisa,Furgoneta,8,6.18,77.2,89,107,7,31.7,2.72,211.33,240,9,231,33,30,0,,0,100.0,alta,0,Despejado,mañana,completa_ok,,31.47,77.25,3.75,0.9927444794952681,0.29411214953271025
2478,2025-03-19,2,11,5,Villa Elisa,-34.914754,-57.984388,Villa Elisa,Camioneta,13,2.0,15.4,71,87,5,16.6,0.0,15.09,212,66,146,5,21,0,,1,98.85,baja,1,Nublado,mañana,parcial,Reintentar mañana,27.22,15.384615384615385,31.132075471698112,1.6397590361445782,0.31287356321839077
2479,2025-03-23,6,12,5,City Bell,-34.875141,-57.981955,City Bell; Joaquin Gorina,Camioneta,13,6.03,46.4,93,110,6,25.7,0.0,9.31,339,181,176,0,21,0,,0,100.0,media,1,Despejado,mañana,con_incidente,,43.26,46.38461538461539,53.392330383480825,1.6832684824902724,0.3932727272727273
2480,2025-12-03,2,48,3,Berisso,-34.859488,-57.880011,Berisso; Los Hornos,Camioneta,13,4.56,35.1,71,85,7,36.4,0.0,46.5,220,40,162,4,13,2,,1,98.82,baja,0,Despejado,mañana,completa_ok,,29.14,35.07692307692307,18.181818181818183,0.8005494505494506,0.3428235294117647
2481,2025-11-26,2,47,4,Gonnet,-34.932766,-57.928687,Gonnet; City Bell,Furgoneta,8,5.47,68.4,70,87,7,16.7,1.47,60.33,200,18,194,6,27,0,,0,100.0,alta,0,Lluvia ligera,mañana,completa_ok,,25.49,68.375,9.0,1.5263473053892216,0.2929885057471264
2482,2025-07-02,2,26,3,El Peligro,-34.829093,-57.910102,El Peligro,Camioneta,13,6.13,47.2,83,100,14,41.6,0.0,9.83,394,254,120,12,41,2,Otro,0,100.0,baja,1,Despejado,mañana,con_incidente,Retraso por tráfico,49.17,47.15384615384615,64.46700507614213,1.181971153846154,0.4917
2483,2025-01-27,0,4,6,Altos de San Lorenzo,-34.917403,-57.951253,Altos de San Lorenzo; Joaquin Gorina,Camioneta,13,4.79,36.8,77,85,12,26.8,3.46,38.29,236,42,184,13,37,1,Clima,1,98.82,baja,1,Despejado,mañana,con_incidente,Contactar cliente,30.5,36.84615384615385,17.796610169491526,1.1380597014925373,0.3588235294117647
2484,2025-08-02,5,30,1,La Plata,-34.920298,-57.952998,La Plata; Los Hornos; Melchor Romero; Ringuelet,Furgoneta,8,7.84,98.0,79,96,9,31.7,3.62,9.65,289,202,105,2,30,0,,0,100.0,media,1,Despejado,mañana,parcial,Reintentar mañana,36.85,98.0,69.8961937716263,1.162460567823344,0.38385416666666666
2485,2025-10-09,3,40,6,El Peligro,-34.827371,-57.919622,El Peligro; Manuel B. Gonnet; Ringuelet,Furgoneta,8,6.25,78.1,77,90,6,27.0,0.0,16.2,249,100,149,7,18,0,,0,100.0,baja,0,Despejado,mañana,completa_ok,,31.53,78.125,40.16064257028113,1.1677777777777778,0.35033333333333333
2486,2025-02-22,5,7,3,Tolosa,-34.920422,-57.951733,Tolosa; Manuel B. Gonnet; Gonnet; City Bell,Furgoneta,8,7.84,98.0,97,122,12,20.5,0.0,19.84,260,62,198,13,23,0,,0,100.0,baja,0,Lluvia ligera,mañana,completa_ok,,30.66,98.0,23.846153846153847,1.495609756097561,0.25131147540983606
2487,2025-10-20,0,42,4,Gonnet,-34.937655,-57.922896,Gonnet; Abasto,Camioneta,13,5.67,43.6,69,82,4,30.4,2.72,16.14,225,113,112,0,24,0,,0,100.0,media,0,Despejado,mañana,completa_ok,,27.77,43.61538461538462,50.22222222222222,0.9134868421052632,0.3386585365853658
2488,2025-06-05,3,22,6,Ringuelet,-34.946389,-57.936163,Ringuelet; Melchor Romero; Abasto,Furgoneta,8,6.88,86.0,78,96,2,40.4,3.32,65.51,254,37,217,1,7,0,,0,100.0,media,0,Nublado,mañana,completa_ok,,34.91,86.0,14.566929133858267,0.8641089108910891,0.3636458333333333
2489,2025-04-21,0,16,5,El Peligro,-34.827278,-57.917114,El Peligro; Lisandro Olmos; Joaquin Gorina; Gonnet,Furgoneta,8,3.76,47.0,83,104,9,24.9,0.85,8.69,291,172,119,7,29,0,,0,100.0,media,1,Viento fuerte,mañana,con_incidente,,35.6,47.0,59.106529209621996,1.4297188755020083,0.3423076923076923
2490,2025-10-11,5,40,6,Berisso,-34.856247,-57.870181,Berisso; Villa Argüello; Joaquin Gorina,Furgoneta,8,7.04,88.0,95,110,8,44.0,2.18,15.35,310,172,138,5,23,0,,0,100.0,alta,0,Lluvia ligera,mañana,completa_ok,,40.51,88.0,55.483870967741936,0.9206818181818182,0.36827272727272725
2491,2025-03-11,1,10,5,Lisandro Olmos,-34.800694,-57.901484,Lisandro Olmos; Melchor Romero,Camion 3.5t,18,4.13,22.9,55,64,4,20.8,0.71,9.11,209,137,72,4,25,0,,0,100.0,media,1,Despejado,mañana,con_incidente,,25.0,22.944444444444446,65.55023923444976,1.2019230769230769,0.390625
2492,2025-07-05,5,26,4,Tolosa,-34.922009,-57.950423,Tolosa; Manuel B. Gonnet,Camioneta,13,7.71,59.3,74,84,6,15.4,0.18,10.04,203,92,111,2,26,0,,0,100.0,media,0,Nublado,mañana,completa_ok,,24.21,59.30769230769231,45.320197044334975,1.5720779220779222,0.2882142857142857
2493,2025-09-14,6,37,7,La Plata,-34.917838,-57.959169,La Plata; Tolosa; Manuel B. Gonnet; Ringuelet,Furgoneta,8,6.54,81.8,86,105,5,29.7,0.7,14.97,260,119,141,8,14,0,,0,100.0,baja,0,Nublado,mañana,completa_ok,,34.55,81.75,45.76923076923077,1.1632996632996633,0.32904761904761903
